ID,Image,Name,Nickname,Game,Archetype,Position,Element,Team,Power,Control,Technique,Pressure,Physical,Agility,Intelligence,Total,Age group,School year,Gender,Role
3732,https://dxi4wb638ujep.cloudfront.net/1/k/m/n/mnccwuronik.png,K'aran,K'aran,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,MF,Mountain,Silica Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3733,https://dxi4wb638ujep.cloudfront.net/1/k/4/n/4n9ebjssa3m.png,K'al,K'al,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,FW,Mountain,Silica Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3734,https://dxi4wb638ujep.cloudfront.net/1/k/j/l/jlmlsc0wtek.png,S'haha,S'haha,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,FW,Fire,Silica Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3735,https://dxi4wb638ujep.cloudfront.net/1/k/n/n/nnxo2d9fmoe.png,S'harqiyah,S'harqiyah,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,FW,Forest,Silica Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3736,https://dxi4wb638ujep.cloudfront.net/1/k/w/l/wlmjbiblhbs.png,A'tac,A'tac,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,FW,Mountain,Silica Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3737,https://dxi4wb638ujep.cloudfront.net/1/k/2/k/2kf8i_utu7c.png,Ogar Circes,Ogar,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,DF,Mountain,Silica Eleven,121,126,128,138,144,124,156,937,Exobeing,-,Male,Player
3738,https://dxi4wb638ujep.cloudfront.net/1/k/m/j/mjjrs6qgya8.png,Zundar Zand,Zundar,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,FW,Wind,Silica Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Manager
3739,https://dxi4wb638ujep.cloudfront.net/1/k/f/u/fugnhagkree.png,Van Tarel,Tarel,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,GK,Forest,Naiadi Eleven,117,128,120,135,141,145,128,914,Exobeing,-,Male,Player
3740,https://dxi4wb638ujep.cloudfront.net/1/k/_/b/_bdsudzskk0.png,Squalcha Nhess,Squalcha,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,DF,Forest,Naiadi Eleven,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3741,https://dxi4wb638ujep.cloudfront.net/1/k/o/p/opyz5ivwjxc.png,Sog Galily,Galily,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,DF,Mountain,Naiadi Eleven,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3742,https://dxi4wb638ujep.cloudfront.net/1/k/m/i/mi1vx7h6mrc.png,Tinkel Urmia,Tinkel,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,MF,Wind,Naiadi Eleven,141,152,149,123,124,113,135,937,Exobeing,-,Female,Player
3743,https://dxi4wb638ujep.cloudfront.net/1/k/9/g/9geo6ehahi0.png,Plink Powai,Powai,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,MF,Wind,Naiadi Eleven,135,158,159,119,113,113,141,938,Exobeing,-,Female,Player
3744,https://dxi4wb638ujep.cloudfront.net/1/k/d/p/dpn7pzuiuce.png,Puddel Khaspian,Khaspian,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,MF,Forest,Naiadi Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3745,https://dxi4wb638ujep.cloudfront.net/1/k/s/n/snwaemyy5xs.png,Sploosh Saroma,Saroma,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,MF,Wind,Naiadi Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3746,https://dxi4wb638ujep.cloudfront.net/1/k/y/n/ynpc1rxqeoe.png,Droplit Turkana,Droplit,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,MF,Mountain,Naiadi Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3747,https://dxi4wb638ujep.cloudfront.net/1/k/p/l/plyjyuxqz9s.png,Plip Batur,Batur,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,FW,Mountain,Naiadi Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3748,https://dxi4wb638ujep.cloudfront.net/1/k/h/n/hnducvejsrm.png,Serban Bacha,Bacha,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,FW,Wind,Naiadi Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3749,https://dxi4wb638ujep.cloudfront.net/1/k/2/l/2lypvq4z_ik.png,Plunk Balkhash,Balkhash,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,FW,Forest,Naiadi Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3750,https://dxi4wb638ujep.cloudfront.net/1/k/w/k/wkr683nrkcu.png,Rondula Flehl,Rondula,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,MF,Wind,Naiadi Eleven,144,155,151,126,126,116,138,956,Exobeing,-,Female,Player
3751,https://dxi4wb638ujep.cloudfront.net/1/k/9/h/9h4wbfma1zu.png,Porco Umir,Porco,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,MF,Forest,Naiadi Eleven,135,156,158,116,113,113,140,931,Exobeing,-,Male,Manager
3752,https://dxi4wb638ujep.cloudfront.net/1/k/b/c/bcuybbrfods.png,Aoba Gyr,Gyr,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,GK,Fire,Magmavia Eleven,119,130,123,133,144,152,131,932,Exobeing,-,Male,Player
3753,https://dxi4wb638ujep.cloudfront.net/1/k/7/t/7tntsckx7jc.png,Mayon Langcrest,Langcrest,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,DF,Mountain,Magmavia Eleven,120,123,127,135,142,123,155,925,Exobeing,-,Female,Player
3754,https://dxi4wb638ujep.cloudfront.net/1/k/k/f/kf8m_jctwq0.png,Merapil Sekretair,Sekretair,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,DF,Fire,Magmavia Eleven,114,119,116,142,148,121,165,925,Exobeing,-,Male,Player
3755,https://dxi4wb638ujep.cloudfront.net/1/k/i/k/ik7qr6qbtw0.png,Misty Aul,Misty,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,MF,Mountain,Magmavia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3756,https://dxi4wb638ujep.cloudfront.net/1/k/5/m/5mkx8f27-lc.png,Nevado Condorum,Condorum,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,MF,Fire,Magmavia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3757,https://dxi4wb638ujep.cloudfront.net/1/k/z/j/zjpevydzlfs.png,Etna Horx,Horx,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,MF,Fire,Magmavia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3758,https://dxi4wb638ujep.cloudfront.net/1/k/o/l/olylcnljm2e.png,Promon Shubill,Promon,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,MF,Mountain,Magmavia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3759,https://dxi4wb638ujep.cloudfront.net/1/k/c/h/chn9zqmrbjs.png,Cotopax Gerigar,Gerigar,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,FW,Mountain,Magmavia Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3760,https://dxi4wb638ujep.cloudfront.net/1/k/t/j/tjwcevars6e.png,Vesuvion Bubo,Bubo,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,FW,Fire,Magmavia Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3761,https://dxi4wb638ujep.cloudfront.net/1/k/d/h/dhnreujynwk.png,Tar Parky,Parky,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,FW,Mountain,Magmavia Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3762,https://dxi4wb638ujep.cloudfront.net/1/k/y/j/yj8wprviglm.png,Nyira Fezun,Fezun,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,FW,Mountain,Magmavia Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3763,https://dxi4wb638ujep.cloudfront.net/1/k/s/m/smff62aqvf8.png,Bala Gasgula,Gasgula,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,FW,Fire,Magmavia Eleven,166,158,142,119,113,113,126,937,Exobeing,-,Male,Player
3764,https://dxi4wb638ujep.cloudfront.net/1/k/p/k/pkkdjv6wnsm.png,Caldera Dorne,Caldera,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,MF,Forest,Magmavia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Male,Manager
3765,https://dxi4wb638ujep.cloudfront.net/1/k/9/a/9abvrvhwlpc.png,Ceram Longicorn,Ceram,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,GK,Forest,Fertilia Eleven,117,128,120,135,141,145,128,914,Exobeing,-,Male,Player
3766,https://dxi4wb638ujep.cloudfront.net/1/k/d/v/dv4g4iy4-js.png,Romborina Drohn,Drohn,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,DF,Forest,Fertilia Eleven,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3767,https://dxi4wb638ujep.cloudfront.net/1/k/s/h/shjbv3uct6e.png,Heterocera Mothlin,Mothlin,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,DF,Wind,Fertilia Eleven,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3768,https://dxi4wb638ujep.cloudfront.net/1/k/u/m/umod7uguw8e.png,Formica Anz,Formica,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,MF,Forest,Fertilia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3769,https://dxi4wb638ujep.cloudfront.net/1/k/f/o/fo_8wrgu7ps.png,Mantodea Mantus,Mantus,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,MF,Mountain,Fertilia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3770,https://dxi4wb638ujep.cloudfront.net/1/k/_/h/_hcjfmvcovc.png,Lepidoptera Flutterby,Flutterby,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,MF,Wind,Fertilia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3771,https://dxi4wb638ujep.cloudfront.net/1/k/o/j/ojtoozzmjc0.png,Vespa Hornest,Hornest,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,FW,Wind,Fertilia Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Female,Player
3772,https://dxi4wb638ujep.cloudfront.net/1/k/6/j/6jswz-weejc.png,Caelif Hopper,Hopper,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,MF,Wind,Fertilia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3773,https://dxi4wb638ujep.cloudfront.net/1/k/l/l/lljr0bw-pq0.png,Lucan Stag,Lucan,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,MF,Mountain,Fertilia Eleven,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3774,https://dxi4wb638ujep.cloudfront.net/1/k/l/j/lj4cuaf3i8u.png,Banda Crix,Crix,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,MF,Wind,Fertilia Eleven,141,152,149,123,124,113,135,937,Exobeing,-,Male,Player
3775,https://dxi4wb638ujep.cloudfront.net/1/k/u/l/ulj9d_5nlp8.png,Schisto Locus,Locus,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,FW,Forest,Fertilia Eleven,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3776,https://dxi4wb638ujep.cloudfront.net/1/k/0/k/0kqiqimfqvm.png,Ruger Baran,Ruger,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,FW,Forest,Fertilia Eleven,169,161,147,123,119,119,130,968,Exobeing,-,Male,Player
3777,https://dxi4wb638ujep.cloudfront.net/1/k/f/m/fmbp9dq_9ck.png,Gandares Baran,Gandares,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,FW,Forest,Fertilia Eleven,169,161,147,123,119,119,130,968,Exobeing,-,Male,Player
3778,https://dxi4wb638ujep.cloudfront.net/1/k/h/t/htc1te4t4ak.png,Banda Crix Junior,Banda Jr,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,MF,Wind,Fertilia Eleven,141,152,149,123,124,113,135,937,Exobeing,-,Male,Player
3779,https://dxi4wb638ujep.cloudfront.net/1/k/d/o/dobfsy5satk.png,Simeur Feromont,Simeur,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,DF,Wind,Fertilia Eleven,114,119,116,142,148,121,165,925,Exobeing,-,Female,Manager
3780,https://dxi4wb638ujep.cloudfront.net/1/k/v/w/vwwjsr9zrwm.png,Argon Bulgess,Argon,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,GK,Forest,Falam Medius,117,128,120,135,141,145,128,914,Exobeing,-,Male,Player
3781,https://dxi4wb638ujep.cloudfront.net/1/k/p/5/p518bmi7e28.png,Xenon Reith,Xenon,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,DF,Wind,Falam Medius,114,119,116,142,148,121,165,925,Exobeing,-,Male,Player
3782,https://dxi4wb638ujep.cloudfront.net/1/k/8/w/8wdbcq8t2du.png,Radon Mons,Radon,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,DF,Fire,Falam Medius,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3783,https://dxi4wb638ujep.cloudfront.net/1/k/n/y/nyygvvaxbw8.png,Selenia Mund,Selenia,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,MF,Fire,Falam Medius,135,156,158,116,113,113,140,931,Exobeing,-,Female,Player
3784,https://dxi4wb638ujep.cloudfront.net/1/k/c/f/cfg0r3jldjk.png,Neon Rotarus,Neon,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,MF,Mountain,Falam Medius,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3785,https://dxi4wb638ujep.cloudfront.net/1/k/3/1/311axel0ode.png,Brimstone Bol,Brimstone,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,FW,Mountain,Falam Medius,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3786,https://dxi4wb638ujep.cloudfront.net/1/k/r/6/r6y2uqqi0rk.png,Phobos Quasar,Phobos,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,GK,Mountain,Ixar Fleet,121,133,124,134,145,152,131,940,Exobeing,-,Male,Player
3787,https://dxi4wb638ujep.cloudfront.net/1/k/l/v/lv7dhnfabxu.png,Aegir Cepheid,Aegir,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,DF,Wind,Ixar Fleet,114,119,116,142,148,121,165,925,Exobeing,-,Male,Player
3788,https://dxi4wb638ujep.cloudfront.net/1/k/6/9/69kiqy56sc8.png,Meteo Garnet,Garnet,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,DF,Fire,Ixar Fleet,121,127,128,138,145,124,156,939,Exobeing,-,Male,Player
3789,https://dxi4wb638ujep.cloudfront.net/1/k/4/c/4cn-errwpe8.png,Deimos Lepton,Deimos,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,DF,Mountain,Ixar Fleet,114,119,116,142,148,121,165,925,Exobeing,-,Male,Player
3790,https://dxi4wb638ujep.cloudfront.net/1/k/j/0/j08fpunse3u.png,Ymir Catena,Ymir,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,DF,Wind,Ixar Fleet,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3791,https://dxi4wb638ujep.cloudfront.net/1/k/p/b/pbfq6j4kxxk.png,Sinope Linea,Sinope,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,DF,Forest,Ixar Fleet,120,123,127,135,142,123,155,925,Exobeing,-,Female,Player
3792,https://dxi4wb638ujep.cloudfront.net/1/k/y/z/yzulx2eeckm.png,Tarvos Boson,Tarvos,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,MF,Fire,Ixar Fleet,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3793,https://dxi4wb638ujep.cloudfront.net/1/k/s/z/szrtm7d87bk.png,Dione Bolide,Dione,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,MF,Mountain,Ixar Fleet,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3794,https://dxi4wb638ujep.cloudfront.net/1/k/d/x/dxgyle7gwom.png,Despina Lux,Despina,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,FW,Mountain,Ixar Fleet,166,158,142,119,113,113,126,937,Exobeing,-,Female,Player
3795,https://dxi4wb638ujep.cloudfront.net/1/k/z/z/zz7_rfyp3es.png,Ozrock Boldar,Ozrock,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,FW,Wind,Ixar Fleet,166,159,145,119,117,117,128,951,Exobeing,-,Male,Player
3796,https://dxi4wb638ujep.cloudfront.net/1/k/c/x/cxke86u1a3e.png,Loge Colles,Loge,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,FW,Forest,Ixar Fleet,165,156,142,116,113,113,124,929,Exobeing,-,Male,Player
3797,https://dxi4wb638ujep.cloudfront.net/1/k/t/x/tx2wyarciyk.png,Strem Goozer,Goozer,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,GK,Fire,Big Bang,117,128,120,135,141,145,128,914,Exobeing,-,Male,Player
3798,https://dxi4wb638ujep.cloudfront.net/1/k/n/4/n4vflhkkx4u.png,Fow Tudas,Tudas,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,DF,Wind,Big Bang,114,119,116,142,148,121,165,925,Exobeing,-,Male,Player
3799,https://dxi4wb638ujep.cloudfront.net/1/k/8/q/8qkkm4cw6l8.png,Cherio Pardon,Cherio,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,DF,Forest,Big Bang,114,119,116,142,148,121,165,925,Exobeing,-,Male,Player
3800,https://dxi4wb638ujep.cloudfront.net/1/k/-/x/-xj4ihqc_n8.png,Bambaros Tower,Bambaros,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,DF,Mountain,Big Bang,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3801,https://dxi4wb638ujep.cloudfront.net/1/k/p/z/pzszle2ms-u.png,Zartan Walder,Walder,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,DF,Fire,Big Bang,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3802,https://dxi4wb638ujep.cloudfront.net/1/k/v/2/v2xs2ddunek.png,Zyne Hanging,Zyne,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,DF,Wind,Big Bang,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3803,https://dxi4wb638ujep.cloudfront.net/1/k/e/e/eeanb8luktm.png,Madison Barada,Madison,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,DF,Mountain,Big Bang,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3804,https://dxi4wb638ujep.cloudfront.net/1/k/q/0/q0_vqxm2tsk.png,Bindal Hermit,Hermit,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,MF,Fire,Big Bang,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3805,https://dxi4wb638ujep.cloudfront.net/1/k/b/c/bco0hoamahm.png,Astro Justin,Astro,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,MF,Mountain,Big Bang,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3806,https://dxi4wb638ujep.cloudfront.net/1/k/1/0/10v5dpjfhns.png,Circulus Corona,Circulus,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,FW,Fire,Big Bang,166,158,142,119,113,113,126,937,Adult,-,Male,Player
3807,https://dxi4wb638ujep.cloudfront.net/1/k/e/c/eckywwv_m-e.png,Joss Fool,Joss,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,MF,Forest,Big Bang,135,156,158,116,113,113,140,931,Exobeing,-,Male,Player
3808,https://dxi4wb638ujep.cloudfront.net/1/k/n/x/nxi2ssy-8hs.png,Ashvina Bharani,Ashvina,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,GK,Wind,Supernova,117,128,120,135,141,145,128,914,Exobeing,-,Female,Player
3809,https://dxi4wb638ujep.cloudfront.net/1/k/t/4/t4bd_ph2jbc.png,Hastar Savitar,Savitar,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,DF,Wind,Supernova,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3810,https://dxi4wb638ujep.cloudfront.net/1/k/c/q/cqwiswhmky0.png,Apas Mulan,Apas,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,DF,Forest,Supernova,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3811,https://dxi4wb638ujep.cloudfront.net/1/k/e/x/ex3-8pzgh00.png,Soma Lobi,Soma,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,DF,Fire,Supernova,114,119,116,142,148,121,165,925,Exobeing,-,Male,Player
3812,https://dxi4wb638ujep.cloudfront.net/1/k/v/z/vzgfrwvamhc.png,Rudra Ardo,Rudra,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,DF,Forest,Supernova,114,119,116,142,148,121,165,925,Exobeing,-,Male,Player
3813,https://dxi4wb638ujep.cloudfront.net/1/k/p/2/p2lqclgs5ns.png,Bhaga Guni,Guni,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,DF,Fire,Supernova,120,123,127,135,142,123,155,925,Exobeing,-,Male,Player
3814,https://dxi4wb638ujep.cloudfront.net/1/k/-/e/-eulv0gouue.png,Bass Danish,Bass,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,MF,Fire,Supernova,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3815,https://dxi4wb638ujep.cloudfront.net/1/k/k/0/k0rte5fkzrs.png,Indra Vayu,Indra,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,MF,Mountain,Supernova,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3816,https://dxi4wb638ujep.cloudfront.net/1/k/7/c/7cayzgjweye.png,Mitra Jeshu,Mitra,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,MF,Forest,Supernova,140,152,147,121,123,113,135,931,Exobeing,-,Male,Player
3817,https://dxi4wb638ujep.cloudfront.net/1/k/v/0/v0b_phq5_0k.png,Arculus Orbes,Arculus,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,FW,Wind,Supernova,166,159,145,119,117,117,128,951,Exobeing,-,Male,Player
3818,https://dxi4wb638ujep.cloudfront.net/1/k/k/c/kcwee4mdshm.png,Ashley Sarpala,Ashley,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,MF,Forest,Supernova,140,152,147,121,123,113,135,931,Exobeing,-,Female,Player
3819,https://dxi4wb638ujep.cloudfront.net/1/k/h/d/hdli5etamem.png,Ptumri,Ptumri,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,GK,Forest,Sub Character,121,133,124,134,145,152,131,940,Exobeing,-,Male,Player
3820,https://dxi4wb638ujep.cloudfront.net/1/k/y/u/yutcf0t7kks.png,Ptumri Emnator,Ptumri,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Counter-attack,FW,Forest,Sub Character,166,159,145,119,117,117,128,951,Adult,-,Male,Player
3821,https://dxi4wb638ujep.cloudfront.net/1/k/y/u/yutcf0t7kks.png,Ptumri Emnator,Ptumri,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,FW,Mountain,Sub Character,166,159,145,119,117,117,128,951,Adult,-,0,Player
3822,https://dxi4wb638ujep.cloudfront.net/1/k/b/y/bygxqzmitk8.png,Axel Blaze,Axel,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,FW,Fire,Sub Character,169,161,147,123,119,119,130,968,Adult,-,Male,Player
3823,https://dxi4wb638ujep.cloudfront.net/1/k/j/t/jtvnwixyib0.png,Skip Flashman,Skip,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,DF,Wind,Sub Character,121,126,128,138,144,124,156,937,Elementary,-,Male,Player
3824,https://dxi4wb638ujep.cloudfront.net/1/k/s/7/s7ksd3xiloc.png,Chip Flashman,Chip,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Tension,FW,Wind,Sub Character,166,158,142,119,113,113,126,937,Child,-,Male,Player
3825,https://dxi4wb638ujep.cloudfront.net/1/k/y/u/yuhzoqeqqis.png,Thales Foreman,Mr. Thales,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,DF,Fire,Sub Character,114,119,116,142,148,121,165,925,Adult,-,Male,Player
3826,https://dxi4wb638ujep.cloudfront.net/1/k/d/8/d824jviq97e.png,Cerise Blossom,Cerise,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,MF,Wind,Sub Character,138,159,159,119,117,117,144,953,Child,-,Female,Player
3827,https://dxi4wb638ujep.cloudfront.net/1/k/3/w/3wjgsyhyaes.png,Cedric Blossom,Cerise's Dad,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,FW,Forest,Sub Character,165,156,142,116,113,113,124,929,Adult,-,Male,Player
3828,https://dxi4wb638ujep.cloudfront.net/1/k/g/-/g-4b_nhi33e.png,Marigold Blossom,Cerise's Mom,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,FW,Mountain,Sub Character,165,156,142,116,113,113,124,929,Adult,-,Female,Player
3829,https://dxi4wb638ujep.cloudfront.net/1/k/i/w/iw3krut9iis.png,Judy Scarriot,Judy,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,FW,Mountain,Sub Character,165,156,142,116,113,113,124,929,Middle School,Grade 9,Female,Player
3830,https://dxi4wb638ujep.cloudfront.net/1/k/5/-/5-gr8rlhlre.png,Jasper Lerner,Zippy's Dad,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Bond,FW,Forest,Sub Character,165,156,142,116,113,113,124,929,Adult,-,Male,Player
3831,https://dxi4wb638ujep.cloudfront.net/1/k/z/r/zrlevm-pqx0.png,Mabel Lerner,Zippy's Mom,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Justice,MF,Mountain,Sub Character,140,152,147,121,123,113,135,931,Adult,-,Female,Player
3832,https://dxi4wb638ujep.cloudfront.net/1/k/o/5/o5u_czy19cc.png,Caleb Stonewall,Stonewall,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Rough Play,MF,Fire,Japanese Resistance,145,156,152,127,128,119,140,967,Adult,-,Male,Manager
3833,https://dxi4wb638ujep.cloudfront.net/1/k/q/y/qytjsqkz4ec.png,Keenan Sharpe,Keenan,Inazuma Eleven GO Galaxy: Big Bang / Supernova,Breach,DF,Mountain,Sub Character,117,121,119,145,149,124,166,941,Child,-,Male,Player
